@_id,OrphaCode,Name/#text,DisorderType/Name/#text,DisorderGroup/Name/#text,DisorderGeneAssociationList/@_count,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/Name/#text,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/Symbol,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/SynonymList/@_count,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/GeneType/Name/#text,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/@_count,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/0/Source,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/0/Reference,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/1/Source,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/1/Reference,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/2/Source,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/3/Source,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/2/Reference,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/3/Reference,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/4/Reference,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/5/Reference,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/4/Source,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/ExternalReferenceList/ExternalReference/5/Source,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/LocusList/@_count,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/LocusList/Locus/GeneLocus,DisorderGeneAssociationList/DisorderGeneAssociation/DisorderGeneAssociationType/Name/#text,DisorderGeneAssociationList/DisorderGeneAssociation/DisorderGeneAssociationStatus/Name/#text,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/SynonymList/Synonym/0/#text,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/SynonymList/Synonym/1/#text,DisorderGeneAssociationList/DisorderGeneAssociation/Gene/SynonymList/Synonym/2/#text
12155,91496,Snowflake vitreoretinal degeneration,Disease,Disorder,1,potassium voltage-gated channel subfamily J member 13,KCNJ13,3.0,gene with protein product,6.0,Ensembl,ENSG00000115474,Genatlas,KCNJ13,HGNC,IUPHAR,6259,443,603208,O60928,OMIM,SwissProt,1.0,2q37.1,Disease-causing germline mutation(s) in,Assessed,Kir1.4,Kir7.1,LCA16
12147,91481,Ring dermoid of cornea,Disease,Disorder,1,paired like homeodomain 2,PITX2,5.0,gene with protein product,6.0,Ensembl,ENSG00000164093,Genatlas,PITX2,HGNC,OMIM,9005,601542,Q99697,Q99697,SwissProt,Reactome,1.0,4q25,Disease-causing germline mutation(s) in,Assessed,ARP1,Brx1,IGDS
12108,91131,DK1-CDG,Disease,Disorder,1,dolichol kinase,DOLK,3.0,gene with protein product,6.0,Ensembl,ENSG00000175283,Genatlas,DOLK,HGNC,OMIM,23406,610746,Q9UPQ8,Q9UPQ8,Reactome,SwissProt,1.0,9q34.11,Disease-causing germline mutation(s) in,Assessed,DK1,KIAA1094,dolichol kinase 1
12109,91132,Ichthyosis-hypotrichosis syndrome,Disease,Disorder,1,suppression of tumorigenicity 14,ST14,6.0,gene with protein product,7.0,Reactome,Q9Y5Y6,Ensembl,ENSG00000149418,Genatlas,HGNC,ST14,11344,2418,606797,IUPHAR,OMIM,1.0,11q24.3,Disease-causing germline mutation(s) in,Assessed,HAI,MT-SP1,SNC19
12096,90793,Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency,Disease,Disorder,1,cytochrome P450 family 17 subfamily A member 1,CYP17A1,4.0,gene with protein product,7.0,Ensembl,ENSG00000148795,Genatlas,CYP17A1,HGNC,IUPHAR,2593,1361,609300,P05093,OMIM,Reactome,1.0,10q24.32,Disease-causing germline mutation(s) in,Assessed,CPT7,P450C17,S17AH
12098,90795,Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency,Disease,Disorder,1,cytochrome P450 family 11 subfamily B member 1,CYP11B1,4.0,gene with protein product,7.0,IUPHAR,1359,OMIM,610613,Reactome,SwissProt,P15538,P15538,ENSG00000160882,CYP11B1,Ensembl,Genatlas,1.0,8q24.3,Disease-causing germline mutation(s) in,Assessed,CPN1,FHI,P450C11
12100,90797,Partial androgen insensitivity syndrome,Disease,Disorder,1,androgen receptor,AR,6.0,gene with protein product,7.0,Ensembl,ENSG00000169083,Genatlas,AR,HGNC,IUPHAR,644,628,313700,P10275,OMIM,Reactome,1.0,Xq12,Disease-causing germline mutation(s) in,Assessed,AIS,HUMARA,Kennedy disease
12126,91352,Germinoma of the central nervous system,Clinical subtype,Subtype of disorder,1,jumonji domain containing 1C,JMJD1C,4.0,gene with protein product,6.0,Ensembl,ENSG00000171988,Genatlas,JMJD1C,HGNC,OMIM,12313,604503,Q15652,Q15652,Reactome,SwissProt,1.0,10q21.3,Major susceptibility factor in,Assessed,DKFZp761F0118,FLJ14374,KDM3C
12112,91135,Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency,Disease,Disorder,1,gamma-glutamyl carboxylase,GGCX,3.0,gene with protein product,7.0,Ensembl,ENSG00000115486,Genatlas,GGCX,HGNC,IUPHAR,4247,1268,137167,P38435,OMIM,Reactome,1.0,2p11.2,Disease-causing germline mutation(s) in,Assessed,VKCFD1,peptidyl-glutamate 4-carboxylase,vitamin K-dependent gamma-carboxylase
11431,79405,Junctional epidermolysis bullosa inversa,Disease,Disorder,1,laminin subunit gamma 2,LAMC2,3.0,gene with protein product,6.0,Ensembl,ENSG00000058085,Genatlas,LAMC2,HGNC,OMIM,6493,150292,Q13753,Q13753,Reactome,SwissProt,1.0,1q25.3,Candidate gene tested in,Not yet assessed,BM600-100kDa,kalinin-105kDa,nicein-100kDa
11481,79455,Cutaneous mastocytoma,Disease,Disorder,1,"KIT proto-oncogene, receptor tyrosine kinase",KIT,4.0,gene with protein product,7.0,Ensembl,ENSG00000157404,Genatlas,KIT,HGNC,IUPHAR,6342,1805,164920,P10721,OMIM,Reactome,1.0,4q12,Disease-causing germline mutation(s) in,Assessed,C-Kit,CD117,SCFR
11460,79434,Oculocutaneous albinism type 1B,Clinical subtype,Subtype of disorder,1,tyrosinase,TYR,4.0,gene with protein product,7.0,Ensembl,ENSG00000077498,Genatlas,TYR,HGNC,IUPHAR,12442,2643,606933,P14679,OMIM,Reactome,1.0,11q14.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,OCA1,OCA1A,OCAIA
11459,79433,Oculocutaneous albinism type 3,Disease,Disorder,1,tyrosinase related protein 1,TYRP1,5.0,gene with protein product,6.0,Reactome,P17643,Ensembl,ENSG00000107165,Genatlas,HGNC,TYRP1,12450,115501,P17643,OMIM,SwissProt,1.0,9p23,Disease-causing germline mutation(s) in,Assessed,CATB,GP75,OCA3
11457,79431,Oculocutaneous albinism type 1A,Clinical subtype,Subtype of disorder,1,tyrosinase,TYR,4.0,gene with protein product,7.0,Ensembl,ENSG00000077498,Genatlas,TYR,HGNC,IUPHAR,12442,2643,606933,P14679,OMIM,Reactome,1.0,11q14.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,OCA1,OCA1A,OCAIA
11471,79445,Pseudopseudohypoparathyroidism,Disease,Disorder,1,GNAS complex locus,GNAS,8.0,gene with protein product,10.0,Reactome,Q5JWF2,SwissProt,P63092,SwissProt,SwissProt,P84996,Q5JWF2,ENSG00000087460,GNAS,Ensembl,Genatlas,1.0,20q13.32,Disease-causing germline mutation(s) (loss of function) in,Assessed,G protein subunit alpha S,GNASXL,GPSA
11470,79444,Pseudohypoparathyroidism type 1C,Disease,Disorder,1,GNAS complex locus,GNAS,8.0,gene with protein product,10.0,Reactome,Q5JWF2,SwissProt,P63092,SwissProt,SwissProt,P84996,Q5JWF2,ENSG00000087460,GNAS,Ensembl,Genatlas,1.0,20q13.32,Disease-causing germline mutation(s) in,Assessed,G protein subunit alpha S,GNASXL,GPSA
11469,79443,Pseudohypoparathyroidism type 1A,Disease,Disorder,1,GNAS complex locus,GNAS,8.0,gene with protein product,10.0,Reactome,Q5JWF2,SwissProt,P63092,SwissProt,SwissProt,P84996,Q5JWF2,ENSG00000087460,GNAS,Ensembl,Genatlas,1.0,20q13.32,Disease-causing germline mutation(s) (loss of function) in,Assessed,G protein subunit alpha S,GNASXL,GPSA
11510,79484,Phakomatosis cesiomarmorata,Clinical subtype,Subtype of disorder,1,G protein subunit alpha 11,GNA11,3.0,gene with protein product,6.0,Reactome,P29992,SwissProt,P29992,Ensembl,Genatlas,ENSG00000088256,GNA11,4379,139313,HGNC,OMIM,1.0,19p13.3,Disease-causing somatic mutation(s) in,Assessed,FBH,FBH2,FHH2
11500,79474,Atypical Werner syndrome,Disease,Disorder,1,lamin A/C,LMNA,3.0,gene with protein product,6.0,Ensembl,ENSG00000160789,Genatlas,LMNA,HGNC,OMIM,6636,150330,P02545,P02545,Reactome,SwissProt,1.0,1q22,Disease-causing germline mutation(s) in,Assessed,HGPS,MADA,mandibuloacral dysplasia type A
11503,79477,Griscelli syndrome type 2,Clinical subtype,Subtype of disorder,1,"RAB27A, member RAS oncogene family",RAB27A,4.0,gene with protein product,6.0,Ensembl,ENSG00000069974,Genatlas,RAB27A,HGNC,OMIM,9766,603868,P51159,P51159,Reactome,SwissProt,1.0,15q21.3,Disease-causing germline mutation(s) in,Assessed,GS2,HsT18676,RAB27
11502,79476,Griscelli syndrome type 1,Clinical subtype,Subtype of disorder,1,myosin VA,MYO5A,7.0,gene with protein product,6.0,OMIM,160777,Reactome,Q9Y4I1,SwissProt,Ensembl,Q9Y4I1,ENSG00000197535,MYO5A,7602,Genatlas,HGNC,1.0,15q21.2,Disease-causing germline mutation(s) in,Assessed,GS1,MYO5,MYR12
11295,79269,Sanfilippo syndrome type A,Etiological subtype,Subtype of disorder,1,N-sulfoglucosamine sulfohydrolase,SGSH,5.0,gene with protein product,6.0,Ensembl,ENSG00000181523,Genatlas,SGSH,HGNC,OMIM,10818,605270,P51688,P51688,Reactome,SwissProt,1.0,17q25.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,HSS,MPS3A,SFMD
11285,79259,Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib,Clinical subtype,Subtype of disorder,1,solute carrier family 37 member 4,SLC37A4,3.0,gene with protein product,6.0,Ensembl,ENSG00000137700,Genatlas,SLC37A4,HGNC,OMIM,4061,602671,O43826,O43826,Reactome,SwissProt,1.0,11q23.3,Disease-causing germline mutation(s) in,Assessed,GSD1b,GSD1c,GSD1d
11284,79258,Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia,Clinical subtype,Subtype of disorder,1,glucose-6-phosphatase catalytic subunit,G6PC,3.0,gene with protein product,6.0,HGNC,4056,OMIM,613742,Reactome,SwissProt,P35575,P35575,ENSG00000131482,G6PC,Ensembl,Genatlas,1.0,17q21.31,Disease-causing germline mutation(s) in,Assessed,G6PC1,GSD1a,"glycogen storage disease type I, von Gierke disease"
11272,79246,Pyruvate dehydrogenase phosphatase deficiency,Clinical subtype,Subtype of disorder,1,pyruvate dehyrogenase phosphatase catalytic subunit 1,PDP1,4.0,gene with protein product,6.0,Ensembl,ENSG00000164951,Genatlas,PDP1,HGNC,OMIM,9279,605993,Q9P0J1,Q9P0J1,Reactome,SwissProt,1.0,8q22.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,PDH,PDP,PPM2A
11270,79244,Pyruvate dehydrogenase E2 deficiency,Clinical subtype,Subtype of disorder,1,dihydrolipoamide S-acetyltransferase,DLAT,4.0,gene with protein product,6.0,Ensembl,ENSG00000150768,Genatlas,DLAT,HGNC,OMIM,2896,608770,P10515,P10515,Reactome,SwissProt,1.0,11q23.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,E2,E2 component of pyruvate dehydrogenase complex,PDC-E2
11327,79301,Congenital bile acid synthesis defect type 1,Disease,Disorder,1,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",HSD3B7,3.0,gene with protein product,6.0,Ensembl,ENSG00000099377,Genatlas,HSD3B7,HGNC,OMIM,18324,607764,Q9H2F3,Q9H2F3,Reactome,SwissProt,1.0,16p11.2,Disease-causing germline mutation(s) in,Assessed,C(27)-3BETA-HSD,SDR11E3,"short chain dehydrogenase/reductase family 11E, member 3"
11310,79284,Methylmalonic acidemia with homocystinuria type cblF,Clinical subtype,Subtype of disorder,1,LMBR1 domain containing 1,LMBRD1,3.0,gene with protein product,6.0,Ensembl,ENSG00000168216,Genatlas,LMBRD1,HGNC,OMIM,23038,612625,Q9NUN5,Q9NUN5,Reactome,SwissProt,1.0,6q13,Disease-causing germline mutation(s) in,Assessed,FLJ11240,bA810I22.1,cblF
11299,79273,Hereditary coproporphyria,Disease,Disorder,1,coproporphyrinogen oxidase,CPOX,3.0,gene with protein product,6.0,Ensembl,ENSG00000080819,Genatlas,CPOX,HGNC,OMIM,2321,612732,P36551,P36551,Reactome,SwissProt,1.0,3q11.2,Disease-causing germline mutation(s) in,Assessed,CPX,HCP,coproporphyria
11356,79330,MOGS-CDG,Disease,Disorder,1,mannosyl-oligosaccharide glucosidase,MOGS,5.0,gene with protein product,6.0,Ensembl,ENSG00000115275,Genatlas,MOGS,HGNC,OMIM,24862,601336,Q13724,Q13724,Reactome,SwissProt,1.0,2p13.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,CWH41,DER7,GCS1
11354,79328,ALG9-CDG,Disease,Disorder,1,"ALG9 alpha-1,2-mannosyltransferase",ALG9,3.0,gene with protein product,6.0,Ensembl,ENSG00000086848,Genatlas,ALG9,HGNC,OMIM,15672,606941,Q9H6U8,Q9H6U8,Reactome,SwissProt,1.0,11q23.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,"dol-P-Man dependent alpha-1,2-mannosyltransferase","dolichyl-P-Man:Man(6)GlcNAc(2)-PP-dolichol alpha-1,2-mannosyltransferase","dolichyl-P-Man:Man(8)GlcNAc(2)-PP-dolichol alpha-1,2-mannosyltransferase"
11353,79327,ALG1-CDG,Disease,Disorder,1,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,ALG1,4.0,gene with protein product,6.0,Genatlas,ALG1,HGNC,18294,OMIM,Reactome,605907,Q9BT22,Q9BT22,ENSG00000033011,SwissProt,Ensembl,1.0,16p13.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,CDG1K,HMAT1,HMT-1
11352,79326,ALG2-CDG,Disease,Disorder,1,"ALG2 alpha-1,3/1,6-mannosyltransferase",ALG2,5.0,gene with protein product,6.0,Ensembl,ENSG00000119523,Genatlas,ALG2,HGNC,OMIM,23159,607905,Q9H553,Q9H553,Reactome,SwissProt,1.0,9q22.33,Disease-causing germline mutation(s) (loss of function) in,Assessed,CDG1I,CDGIi,FLJ14511
11350,79324,ALG12-CDG,Disease,Disorder,1,"ALG12 alpha-1,6-mannosyltransferase",ALG12,4.0,gene with protein product,6.0,Ensembl,ENSG00000182858,Genatlas,ALG12,HGNC,OMIM,19358,607144,Q9BV10,Q9BV10,Reactome,SwissProt,1.0,22q13.33,Disease-causing germline mutation(s) (loss of function) in,Assessed,CDG1G,ECM39,"dol-P-Man dependent alpha-1,6-mannosyltransferase"
11349,79323,MPDU1-CDG,Disease,Disorder,1,mannose-P-dolichol utilization defect 1,MPDU1,5.0,gene with protein product,6.0,Ensembl,ENSG00000129255,Genatlas,MPDU1,HGNC,OMIM,7207,604041,O75352,O75352,Reactome,SwissProt,1.0,17p13.1,Disease-causing germline mutation(s) in,Assessed,CDGIf,Lec35,PQLC5
11348,79322,DPM1-CDG,Disease,Disorder,1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic",DPM1,3.0,gene with protein product,6.0,Ensembl,ENSG00000000419,Genatlas,DPM1,HGNC,OMIM,3005,603503,O60762,O60762,Reactome,SwissProt,1.0,20q13.13,Disease-causing germline mutation(s) in,Assessed,CDGIE,"DPM synthase complex, catalytic subunit",MPDS
11347,79321,ALG3-CDG,Disease,Disorder,1,"ALG3 alpha-1,3- mannosyltransferase",ALG3,7.0,gene with protein product,6.0,Reactome,Q92685,SwissProt,Q92685,Ensembl,Genatlas,ENSG00000214160,ALG3,23056,608750,HGNC,OMIM,1.0,3q27.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,CDGS4,D16Ertd36e,NOT56L
11344,79318,PMM2-CDG,Disease,Disorder,1,phosphomannomutase 2,PMM2,6.0,gene with protein product,6.0,Ensembl,ENSG00000140650,Genatlas,PMM2,HGNC,OMIM,9115,601785,O15305,O15305,Reactome,SwissProt,1.0,16p13.2,Disease-causing germline mutation(s) in,Assessed,CDG1a,CDGS,PMI
11337,79311,Vitamin B12-responsive methylmalonic acidemia type cblB,Clinical subtype,Subtype of disorder,1,metabolism of cobalamin associated B,MMAB,4.0,gene with protein product,6.0,Ensembl,ENSG00000139428,Genatlas,MMAB,HGNC,OMIM,19331,607568,Q96EY8,Q96EY8,Reactome,SwissProt,1.0,12q24.11,Disease-causing germline mutation(s) in,Assessed,ATP:cob(I)alamin adenosyltransferase,CFAP23,cblB
11330,79304,Progressive familial intrahepatic cholestasis type 2,Clinical subtype,Subtype of disorder,1,ATP binding cassette subfamily B member 11,ABCB11,5.0,gene with protein product,6.0,Ensembl,ENSG00000073734,Genatlas,ABCB11,HGNC,OMIM,42,603201,O95342,O95342,Reactome,SwissProt,1.0,2q31.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,"ABC member 16, MDR/TAP subfamily",ABC16,PFIC-2
11331,79305,Progressive familial intrahepatic cholestasis type 3,Clinical subtype,Subtype of disorder,1,ATP binding cassette subfamily B member 4,ABCB4,3.0,gene with protein product,6.0,Ensembl,ENSG00000005471,Genatlas,ABCB4,HGNC,OMIM,45,171060,P21439,P21439,Reactome,SwissProt,1.0,7q21.12,Disease-causing germline mutation(s) (loss of function) in,Assessed,GBD1,MDR2,PFIC-3
11377,79351,"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form",Etiological subtype,Subtype of disorder,1,phosphoglycerate dehydrogenase,PHGDH,4.0,gene with protein product,6.0,Ensembl,ENSG00000092621,Genatlas,PHGDH,HGNC,OMIM,8923,606879,O43175,O43175,Reactome,SwissProt,1.0,1p12,Disease-causing germline mutation(s) in,Assessed,D-3-phosphoglycerate dehydrogenase,PDG,PGDH
11653,85195,Familial expansile osteolysis,Disease,Disorder,1,TNF receptor superfamily member 11a,TNFRSF11A,3.0,gene with protein product,6.0,Ensembl,ENSG00000141655,Genatlas,TNFRSF11A,HGNC,OMIM,11908,603499,Q9Y6Q6,Q9Y6Q6,Reactome,SwissProt,1.0,18q21.33,Disease-causing germline mutation(s) in,Assessed,CD265,FEO,RANK
11652,85194,Spondylo-ocular syndrome,Malformation syndrome,Disorder,1,xylosyltransferase 2,XYLT2,3.0,gene with protein product,6.0,Ensembl,ENSG00000015532,Genatlas,XYLT2,HGNC,OMIM,15517,608125,Q9H1B5,Q9H1B5,SwissProt,Reactome,1.0,17q21.33,Disease-causing germline mutation(s) (loss of function) in,Assessed,PXYLT2,XT-II,protein xylosyltransferase 2
11659,85201,Genitopatellar syndrome,Malformation syndrome,Disorder,1,lysine acetyltransferase 6B,KAT6B,6.0,gene with protein product,6.0,OMIM,605880,Reactome,Q8WYB5,SwissProt,Ensembl,Q8WYB5,ENSG00000156650,KAT6B,17582,Genatlas,HGNC,1.0,10q22.2,Disease-causing germline mutation(s) in,Assessed,MOZ-related factor,MOZ2,Morf
11672,85282,MEHMO syndrome,Malformation syndrome,Disorder,1,eukaryotic translation initiation factor 2 subunit gamma,EIF2S3,3.0,gene with protein product,6.0,Reactome,P41091,SwissProt,P41091,OMIM,Ensembl,300161,ENSG00000130741,3267,EIF2S3,HGNC,Genatlas,1.0,Xp22.11,Disease-causing germline mutation(s) in,Assessed,EIF2,EIF2gamma,eukaryotic translation initiation factor 2G
11677,85287,"X-linked intellectual disability, Siderius type",Malformation syndrome,Disorder,1,PHD finger protein 8,PHF8,6.0,gene with protein product,7.0,Ensembl,ENSG00000172943,Genatlas,PHF8,HGNC,IUPHAR,20672,2698,300560,Q9UPP1,OMIM,Reactome,1.0,Xp11.22,Disease-causing germline mutation(s) in,Assessed,JHDM1F,KDM7B,KIAA1111
11685,85295,"HSD10 disease, atypical type",Clinical subtype,Subtype of disorder,1,hydroxysteroid 17-beta dehydrogenase 10,HSD17B10,12.0,gene with protein product,6.0,Ensembl,ENSG00000072506,Genatlas,HSD17B10,HGNC,OMIM,4800,300256,Q99714,Q99714,Reactome,SwissProt,1.0,Xp11.22,Disease-causing germline mutation(s) in,Assessed,17b-HSD10,AB-binding alcohol dehydrogenase,ABAD
11698,85328,"X-linked intellectual disability, Turner type",Malformation syndrome,Disorder,1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",HUWE1,3.0,gene with protein product,6.0,Ensembl,ENSG00000086758,Genatlas,HUWE1,HGNC,OMIM,30892,300697,Q7Z6Z7,Q7Z6Z7,Reactome,SwissProt,1.0,Xp11.22,Disease-causing germline mutation(s) in,Assessed,Ib772,KIAA0312,UREB1
11727,86788,X-linked severe congenital neutropenia,Disease,Disorder,1,WASP actin nucleation promoting factor,WAS,3.0,gene with protein product,6.0,Ensembl,ENSG00000015285,Genatlas,WAS,HGNC,OMIM,12731,300392,P42768,P42768,Reactome,SwissProt,1.0,Xp11.23,Disease-causing germline mutation(s) in,Assessed,WASP,WASPA,eczema-thrombocytopenia
11726,86309,DPAGT1-CDG,Disease,Disorder,1,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1,DPAGT1,7.0,gene with protein product,6.0,Genatlas,DPAGT1,HGNC,2995,OMIM,Reactome,191350,Q9H3H5,Q9H3H5,ENSG00000172269,SwissProt,Ensembl,1.0,11q23.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,ALG7,CDG-Ij,D11S366
11750,86841,Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality,Disease,Disorder,1,ribosomal protein S14,RPS14,4.0,gene with protein product,6.0,Genatlas,RPS14,HGNC,10387,OMIM,Reactome,130620,P62263,P62263,ENSG00000164587,SwissProt,Ensembl,1.0,5q33.1,Role in the phenotype of,Assessed,40S ribosomal protein S14,EMTB,S14
26917,512103,Autosomal recessive epidermolytic ichthyosis,Disease,Disorder,1,keratin 10,KRT10,4.0,gene with protein product,6.0,Ensembl,ENSG00000186395,Genatlas,KRT10,HGNC,OMIM,6413,148080,P13645,P13645,SwissProt,Reactome,1.0,17q21.2,Disease-causing germline mutation(s) in,Assessed,CK10,K10,cytokeratin 10
11745,86830,"Chronic myeloproliferative disease, unclassifiable",Disease,Disorder,1,platelet derived growth factor receptor beta,PDGFRB,3.0,gene with protein product,7.0,Ensembl,ENSG00000113721,Genatlas,PDGFRB,HGNC,IUPHAR,8804,1804,173410,P09619,OMIM,Reactome,1.0,5q32,Part of a fusion gene in,Assessed,CD140b,JTK12,PDGFR1
11772,86884,Subcutaneous panniculitis-like T-cell lymphoma,Disease,Disorder,1,hepatitis A virus cellular receptor 2,HAVCR2,6.0,gene with protein product,6.0,Ensembl,ENSG00000135077,SwissProt,Q8TDQ0,Reactome,IUPHAR,Q8TDQ0,2940,606652,18437,OMIM,HGNC,1.0,5q33.3,Disease-causing germline mutation(s) in,Assessed,CD366,FLJ14428,T-cell immunoglobulin mucin family member 3
11525,79499,Autosomal dominant deafness-onychodystrophy syndrome,Malformation syndrome,Disorder,1,ATPase H+ transporting V1 subunit B2,ATP6V1B2,3.0,gene with protein product,6.0,Ensembl,ENSG00000147416,Genatlas,ATP6V1B2,HGNC,OMIM,854,606939,P21281,P21281,Reactome,SwissProt,1.0,8p21.3,Disease-causing germline mutation(s) in,Assessed,HO57,VATB,Vma2
11526,79500,DOORS syndrome,Malformation syndrome,Disorder,1,TBC1 domain family member 24,TBC1D24,5.0,gene with protein product,6.0,Reactome,Q9ULP9,Ensembl,ENSG00000162065,Genatlas,HGNC,TBC1D24,29203,613577,Q9ULP9,OMIM,SwissProt,1.0,16p13.3,Disease-causing germline mutation(s) in,Assessed,DFNA65,KIAA1171,TBC/LysM-associated domain containing 6
11544,79665,Gardner syndrome,Clinical subtype,Subtype of disorder,1,APC regulator of WNT signaling pathway,APC,5.0,gene with protein product,6.0,Ensembl,ENSG00000134982,Genatlas,APC,HGNC,OMIM,583,611731,P25054,P25054,Reactome,SwissProt,1.0,5q22.2,Disease-causing germline mutation(s) in,Assessed,DP2,DP2.5,DP3
11541,79643,Autosomal recessive hyperinsulinism due to SUR1 deficiency,Disease,Disorder,1,ATP binding cassette subfamily C member 8,ABCC8,8.0,gene with protein product,7.0,Ensembl,ENSG00000006071,Genatlas,ABCC8,HGNC,IUPHAR,59,2594,600509,Q09428,OMIM,Reactome,1.0,11p15.1,Disease-causing germline mutation(s) in,Assessed,ABC36,HHF1,HI
11542,79644,Autosomal recessive hyperinsulinism due to Kir6.2 deficiency,Disease,Disorder,1,potassium voltage-gated channel subfamily J member 11,KCNJ11,3.0,gene with protein product,7.0,Ensembl,ENSG00000187486,Genatlas,KCNJ11,HGNC,IUPHAR,6257,442,600937,Q14654,OMIM,Reactome,1.0,11p15.1,Disease-causing germline mutation(s) in,Assessed,ATP-sensitive inward rectifier potassium channel 11,BIR,Kir6.2
11573,83454,Glomuvenous malformation,Malformation syndrome,Disorder,1,"glomulin, FKBP associated protein",GLMN,4.0,gene with protein product,6.0,Reactome,Q92990,Ensembl,ENSG00000174842,Genatlas,HGNC,GLMN,14373,601749,Q92990,OMIM,SwissProt,1.0,1p22.1,Disease-causing germline mutation(s) in,Assessed,FAP48,FKBPAP,GLML
11598,83620,Enteric anendocrinosis,Disease,Disorder,1,neurogenin 3,NEUROG3,4.0,gene with protein product,6.0,Ensembl,ENSG00000122859,Genatlas,NEUROG3,HGNC,OMIM,13806,604882,Q9Y4Z2,Q9Y4Z2,Reactome,SwissProt,1.0,10q22.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,Atoh5,Math4B,bHLHa7
11615,84090,Fibronectin glomerulopathy,Disease,Disorder,1,fibronectin 1,FN1,7.0,gene with protein product,6.0,Ensembl,ENSG00000115414,Genatlas,FN1,HGNC,OMIM,3778,135600,P02751,P02751,Reactome,SwissProt,1.0,2q35,Disease-causing germline mutation(s) in,Assessed,CIG,Cold-insoluble globulin,FINC
27025,513456,Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome,Disease,Disorder,1,WD repeat domain 26,WDR26,3.0,gene with protein product,6.0,Ensembl,ENSG00000162923,SwissProt,Q9H7D7,HGNC,OMIM,21208,617424,WDR26,Q9H7D7,Genatlas,Reactome,1.0,1q42.11-q42.12,Disease-causing germline mutation(s) (loss of function) in,Assessed,FLJ21016,GID complex subunit 7 homolog (S. cerevisiae),GID7
11631,85164,Camptodactyly-tall stature-scoliosis-hearing loss syndrome,Disease,Disorder,1,fibroblast growth factor receptor 3,FGFR3,3.0,gene with protein product,7.0,Ensembl,ENSG00000068078,Genatlas,FGFR3,HGNC,IUPHAR,3690,1810,134934,P22607,OMIM,Reactome,1.0,4p16.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,CD333,CEK2,JTK4
